Studiejaar,Faculteit,Type,Codenationaliteit,Omschrijvingnationaliteit,Geslacht,Leeftijd,Leiden,Hoofdinschrijvingen
2014,Geesteswetenschappen,ba,171,Maleisische,Vrouw,41,j,1
2014,Geesteswetenschappen,ba,94,Marokkaanse,Man,34,n,1
2014,Geesteswetenschappen,ba,128,Mexicaanse,Man,29,n,1
2014,Geesteswetenschappen,ba,128,Mexicaanse,Vrouw,22,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,16,j,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,17,j,10
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,18,j,135
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,18,n,15
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,19,j,120
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,19,n,142
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,20,j,36
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,20,n,203
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,21,j,27
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,21,n,202
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,22,j,13
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,22,n,152
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,23,j,13
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,23,n,106
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,24,j,8
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,24,n,79
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,25,j,6
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,25,n,62
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,26,j,5
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,26,n,48
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,27,j,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,27,n,23
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,28,j,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,28,n,19
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,29,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,29,n,10
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,30,n,16
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,31,n,9
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,32,n,7
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,33,n,6
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,34,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,34,n,5
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,35,j,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,35,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,36,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,36,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,37,n,5
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,38,n,4
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,39,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,41,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,41,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,42,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,43,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,44,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,45,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,46,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,48,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,49,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,50,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,51,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,52,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,53,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,54,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,57,n,4
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,58,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,60,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,61,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,61,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,62,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,63,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,63,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,64,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,65,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,65,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,66,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,67,n,4
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,68,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,69,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,71,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Man,72,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,17,j,33
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,17,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,18,j,279
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,18,n,21
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,19,j,166
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,19,n,294
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,20,j,68
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,20,n,389
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,21,j,30
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,21,n,277
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,22,j,29
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,22,n,188
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,23,j,20
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,23,n,136
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,24,j,16
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,24,n,82
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,25,j,6
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,25,n,56
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,26,j,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,26,n,45
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,27,j,4
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,27,n,31
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,28,j,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,28,n,18
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,29,j,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,29,n,15
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,30,n,10
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,31,j,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,31,n,5
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,32,n,7
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,33,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,34,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,34,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,35,n,5
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,36,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,36,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,37,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,38,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,39,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,40,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,41,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,42,n,6
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,43,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,43,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,44,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,45,n,4
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,48,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,49,n,7
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,50,j,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,50,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,51,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,52,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,52,n,6
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,53,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,54,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,55,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,56,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,57,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,57,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,58,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,59,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,60,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,62,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,63,j,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,63,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,64,n,4
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,65,n,3
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,66,n,2
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,67,n,1
2014,Geesteswetenschappen,ba,3,Nederlandse,Vrouw,68,n,1
2014,Geesteswetenschappen,ba,174,Nepalese,Vrouw,21,n,1
2014,Geesteswetenschappen,ba,48,Noorse,Man,21,n,1
2014,Geesteswetenschappen,ba,48,Noorse,Man,23,n,1
2014,Geesteswetenschappen,ba,48,Noorse,Man,27,n,1
2014,Geesteswetenschappen,ba,48,Noorse,Vrouw,19,j,1
2014,Geesteswetenschappen,ba,48,Noorse,Vrouw,21,n,2
2014,Geesteswetenschappen,ba,2,Onbekend,Man,20,j,1
2014,Geesteswetenschappen,ba,49,Oostenrijkse,Man,17,j,1
2014,Geesteswetenschappen,ba,49,Oostenrijkse,Man,22,n,1
2014,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,20,j,2
2014,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,21,n,1
2014,Geesteswetenschappen,ba,49,Oostenrijkse,Vrouw,31,n,1
2014,Geesteswetenschappen,ba,50,Poolse,Man,22,n,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,19,j,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,20,j,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,21,j,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,21,n,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,23,n,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,31,n,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,32,n,1
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,33,n,2
2014,Geesteswetenschappen,ba,50,Poolse,Vrouw,39,n,1
2014,Geesteswetenschappen,ba,51,Portugese,Vrouw,19,n,1
2014,Geesteswetenschappen,ba,51,Portugese,Vrouw,33,n,1
2014,Geesteswetenschappen,ba,52,Roemeense,Man,19,n,1
2014,Geesteswetenschappen,ba,52,Roemeense,Man,20,j,1
2014,Geesteswetenschappen,ba,52,Roemeense,Man,21,n,1
2014,Geesteswetenschappen,ba,52,Roemeense,Man,23,n,1
2014,Geesteswetenschappen,ba,52,Roemeense,Vrouw,18,n,1
2014,Geesteswetenschappen,ba,52,Roemeense,Vrouw,19,j,1
2014,Geesteswetenschappen,ba,52,Roemeense,Vrouw,21,j,1
2014,Geesteswetenschappen,ba,52,Roemeense,Vrouw,24,n,1
2014,Geesteswetenschappen,ba,5,Slowaakse,Man,23,j,1
2014,Geesteswetenschappen,ba,5,Slowaakse,Man,26,n,1
2014,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,20,n,2
2014,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,22,j,1
2014,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,33,j,1
2014,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,33,n,1
2014,Geesteswetenschappen,ba,5,Slowaakse,Vrouw,34,n,1
2014,Geesteswetenschappen,ba,55,Spaanse,Man,18,j,2
2014,Geesteswetenschappen,ba,55,Spaanse,Man,21,j,1
2014,Geesteswetenschappen,ba,55,Spaanse,Man,22,n,1
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,18,j,1
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,19,j,2
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,19,n,2
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,20,j,1
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,21,n,3
2014,Geesteswetenschappen,ba,55,Spaanse,Vrouw,26,n,1
2014,Geesteswetenschappen,ba,154,Sri Lankaanse,Vrouw,29,j,1
2014,Geesteswetenschappen,ba,143,Surinaamse,Man,25,n,1
2014,Geesteswetenschappen,ba,158,Taiwanese,Vrouw,20,j,1
2014,Geesteswetenschappen,ba,158,Taiwanese,Vrouw,21,j,1
2014,Geesteswetenschappen,ba,181,Thaise,Man,23,j,1
2014,Geesteswetenschappen,ba,181,Thaise,Vrouw,28,j,1
2014,Geesteswetenschappen,ba,6,Tsjechische,Man,22,n,1
2014,Geesteswetenschappen,ba,6,Tsjechische,Vrouw,18,j,1
2014,Geesteswetenschappen,ba,6,Tsjechische,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,6,Tsjechische,Vrouw,27,n,1
2014,Geesteswetenschappen,ba,183,Turkse,Man,20,n,1
2014,Geesteswetenschappen,ba,183,Turkse,Man,21,n,1
2014,Geesteswetenschappen,ba,183,Turkse,Vrouw,19,j,1
2014,Geesteswetenschappen,ba,183,Turkse,Vrouw,19,n,2
2014,Geesteswetenschappen,ba,183,Turkse,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Man,22,n,1
2014,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,22,j,1
2014,Geesteswetenschappen,ba,185,Zuid-Koreaanse,Vrouw,23,n,1
2014,Geesteswetenschappen,ba,58,Zweedse,Man,19,j,1
2014,Geesteswetenschappen,ba,58,Zweedse,Vrouw,20,j,1
2014,Geesteswetenschappen,ba,58,Zweedse,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,58,Zweedse,Vrouw,21,j,2
2014,Geesteswetenschappen,ba,58,Zweedse,Vrouw,22,n,1
2014,Geesteswetenschappen,ba,58,Zweedse,Vrouw,36,j,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Man,19,n,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Man,21,j,2
2014,Geesteswetenschappen,ba,59,Zwitserse,Man,22,n,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Man,66,n,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,20,j,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,20,n,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,21,j,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,22,n,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,24,j,1
2014,Geesteswetenschappen,ba,59,Zwitserse,Vrouw,32,n,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,22,j,2
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,25,j,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,25,n,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,32,n,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Man,35,n,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,21,n,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,23,j,2
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,25,j,1
2014,Geesteswetenschappen,ma,132,Amerikaans Burger,Vrouw,47,n,1
2014,Geesteswetenschappen,ma,200,Amerikaans Onderdaan,Vrouw,25,n,1
2014,Geesteswetenschappen,ma,30,Belgische,Man,21,j,1
2014,Geesteswetenschappen,ma,30,Belgische,Man,22,j,1
2014,Geesteswetenschappen,ma,30,Belgische,Man,24,n,2
2014,Geesteswetenschappen,ma,30,Belgische,Man,27,n,1
2014,Geesteswetenschappen,ma,30,Belgische,Man,35,n,1
2014,Geesteswetenschappen,ma,30,Belgische,Vrouw,20,n,1
2014,Geesteswetenschappen,ma,30,Belgische,Vrouw,23,n,2
2014,Geesteswetenschappen,ma,30,Belgische,Vrouw,24,j,1
2014,Geesteswetenschappen,ma,30,Belgische,Vrouw,24,n,1
2014,Geesteswetenschappen,ma,30,Belgische,Vrouw,25,n,1
2014,Geesteswetenschappen,ma,30,Belgische,Vrouw,39,n,1
2014,Geesteswetenschappen,ma,136,Braziliaanse,Vrouw,31,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,21,j,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,22,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,22,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,23,j,4
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,23,n,4
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,24,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,24,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,25,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,26,j,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,26,n,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,27,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,27,n,3
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,28,n,3
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,29,n,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,35,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,37,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,40,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,46,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Man,54,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,21,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,22,j,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,22,n,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,23,j,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,23,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,24,n,2
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,25,n,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,32,j,1
2014,Geesteswetenschappen,ma,38,Brits Burger,Vrouw,42,n,1
2014,Geesteswetenschappen,ma,61,Brits Onderdaan,Man,22,j,1
2014,Geesteswetenschappen,ma,61,Brits Onderdaan,Man,23,n,1
2014,Geesteswetenschappen,ma,61,Brits Onderdaan,Man,27,n,1
2014,Geesteswetenschappen,ma,61,Brits Onderdaan,Vrouw,21,j,1
2014,Geesteswetenschappen,ma,61,Brits Onderdaan,Vrouw,35,n,1
2014,Geesteswetenschappen,ma,61,Brits Onderdaan,Vrouw,54,n,1
2014,Geesteswetenschappen,ma,31,Bulgaarse,Man,23,j,1
2014,Geesteswetenschappen,ma,31,Bulgaarse,Man,25,n,1
2014,Geesteswetenschappen,ma,31,Bulgaarse,Vrouw,23,j,1
2014,Geesteswetenschappen,ma,31,Bulgaarse,Vrouw,25,n,1
2014,Geesteswetenschappen,ma,31,Bulgaarse,Vrouw,26,j,1
2014,Geesteswetenschappen,ma,31,Bulgaarse,Vrouw,29,n,1
2014,Geesteswetenschappen,ma,187,Bengalese,Vrouw,26,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,23,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,24,j,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,25,j,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,26,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,27,j,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,27,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,28,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,30,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,31,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,34,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Man,43,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,22,j,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,22,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,23,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,24,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,25,j,3
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,25,n,3
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,26,j,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,26,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,27,j,2
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,27,n,5
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,28,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,29,n,1
2014,Geesteswetenschappen,ma,33,Burger van de Bondsrepubliek Duitsland,Vrouw,73,n,1
2014,Geesteswetenschappen,ma,8,Georgische,Vrouw,23,j,1
2014,Geesteswetenschappen,ma,8,Georgische,Vrouw,24,n,1
2014,Geesteswetenschappen,ma,159,Indiase,Vrouw,21,j,1
2014,Geesteswetenschappen,ma,159,Indiase,Vrouw,24,j,1
2014,Geesteswetenschappen,ma,159,Indiase,Vrouw,24,n,1
2014,Geesteswetenschappen,ma,96,Mauritiaanse,Man,32,n,1
2014,Geesteswetenschappen,ma,100,Nigeriaanse,Man,29,n,1
2014,Geesteswetenschappen,ma,19,Russische,Man,25,n,1
2014,Geesteswetenschappen,ma,19,Russische,Vrouw,22,n,1
2014,Geesteswetenschappen,ma,119,Canadese,Man,24,n,1
2014,Geesteswetenschappen,ma,119,Canadese,Vrouw,25,n,1
2014,Geesteswetenschappen,ma,137,Chileense,Man,26,n,1
2014,Geesteswetenschappen,ma,137,Chileense,Vrouw,25,j,1
2014,Geesteswetenschappen,ma,137,Chileense,Vrouw,28,j,1
2014,Geesteswetenschappen,ma,155,Chinese,Man,24,n,1
2014,Geesteswetenschappen,ma,155,Chinese,Man,26,j,1
2014,Geesteswetenschappen,ma,155,Chinese,Man,27,j,1
2014,Geesteswetenschappen,ma,155,Chinese,Man,31,n,1
2014,Geesteswetenschappen,ma,155,Chinese,Man,36,j,1
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,22,j,3
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,23,j,1
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,23,n,3
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,24,n,3
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,25,n,1
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,27,n,1
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,28,j,2
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,28,n,3
2014,Geesteswetenschappen,ma,155,Chinese,Vrouw,38,n,1
2014,Geesteswetenschappen,ma,138,Colombiaanse,Vrouw,23,n,1
2014,Geesteswetenschappen,ma,138,Colombiaanse,Vrouw,31,n,1
2014,Geesteswetenschappen,ma,32,Deense,Man,24,n,1
2014,Geesteswetenschappen,ma,32,Deense,Man,27,j,1
2014,Geesteswetenschappen,ma,23,Estische,Vrouw,24,j,1
2014,Geesteswetenschappen,ma,23,Estische,Vrouw,24,n,1
2014,Geesteswetenschappen,ma,157,Filipijnse,Vrouw,32,n,1
2014,Geesteswetenschappen,ma,34,Finse,Man,26,n,1
2014,Geesteswetenschappen,ma,34,Finse,Vrouw,25,j,1
2014,Geesteswetenschappen,ma,34,Finse,Vrouw,27,n,1
2014,Geesteswetenschappen,ma,35,Franse,Man,23,n,1
2014,Geesteswetenschappen,ma,35,Franse,Vrouw,21,j,1
2014,Geesteswetenschappen,ma,35,Franse,Vrouw,22,j,2
2014,Geesteswetenschappen,ma,35,Franse,Vrouw,24,n,1
2014,Geesteswetenschappen,ma,35,Franse,Vrouw,26,n,1
2014,Geesteswetenschappen,ma,35,Franse,Vrouw,27,j,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,23,n,2
2014,Geesteswetenschappen,ma,37,Griekse,Man,24,j,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,25,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,26,j,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,26,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,27,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,29,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,31,n,2
2014,Geesteswetenschappen,ma,37,Griekse,Man,33,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Man,37,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Vrouw,23,j,3
2014,Geesteswetenschappen,ma,37,Griekse,Vrouw,23,n,1
2014,Geesteswetenschappen,ma,37,Griekse,Vrouw,24,n,2
2014,Geesteswetenschappen,ma,37,Griekse,Vrouw,25,n,3
